	entrez	genesymbol	pathway	pathway desc	NCBI protein	uniprot
6479	19414	Rasa3	path:mmu04014	Ras signaling pathway	NP_033051	Q60790
6480	19417	Rasgrf1	path:mmu04014	Ras signaling pathway	NP_001034744	Q9QZR7
6481	19418	Rasgrf2	path:mmu04014	Ras signaling pathway	NP_033053	P70392
6482	19419	Rasgrp1	path:mmu04014	Ras signaling pathway	NP_035376	Q9Z1S3
6483	19696	Rel	path:mmu04014	Ras signaling pathway	NP_033070	A4QPD3
6484	19697	Rela	path:mmu04014	Ras signaling pathway	NP_033071	Q04207
6485	19730	Ralgds	path:mmu04014	Ras signaling pathway	NP_001139306	Q3UQY9
6486	19731	Rgl1	path:mmu04014	Ras signaling pathway	NP_058542	Q60695
6487	19732	Rgl2	path:mmu04014	Ras signaling pathway	NP_033085	Q61193
6488	19765	Ralbp1	path:mmu04014	Ras signaling pathway	NP_001185878	Q62172
6489	20130	Rras	path:mmu04014	Ras signaling pathway	NP_033127	P10833
6490	20416	Shc1	path:mmu04014	Ras signaling pathway	NP_001106802	P98083
6491	20418	Shc3	path:mmu04014	Ras signaling pathway	NP_033193	Q61120
6492	20662	Sos1	path:mmu04014	Ras signaling pathway	NP_033257	Q3USK4
6493	20663	Sos2	path:mmu04014	Ras signaling pathway	NP_001129031	A0A0A0MQ87
6494	211429	Pla2g4b	path:mmu04014	Ras signaling pathway	NP_663353	B7ZCM8
6495	214230	Pak6	path:mmu04014	Ras signaling pathway	NP_001028426	Q3ULB5
6496	215449	Rap1b	path:mmu04014	Ras signaling pathway	NP_077777	Q52L50
6497	216148	Shc2	path:mmu04014	Ras signaling pathway	NP_001019710	Q8BMC3
6498	21687	Tek	path:mmu04014	Ras signaling pathway	NP_001277478	Q02858
6499	217944	Rapgef5	path:mmu04014	Ras signaling pathway	NP_787126	Q8C0Q9
6500	218397	Rasa1	path:mmu04014	Ras signaling pathway	NP_663427	E9PYG6
6501	21844	Tiam1	path:mmu04014	Ras signaling pathway	NP_001139358	G3UWG2
6502	22339	Vegfa	path:mmu04014	Ras signaling pathway	NP_001020421	Q00731
6503	22340	Vegfb	path:mmu04014	Ras signaling pathway	NP_001172093	P49766
6504	22341	Vegfc	path:mmu04014	Ras signaling pathway	NP_033532	P97953
6505	224105	Pak2	path:mmu04014	Ras signaling pathway	NP_796300	Q5DTJ2
6506	225845	Pla2g16	path:mmu04014	Ras signaling pathway	NP_644675	Q8R3U1
6507	225870	Rin1	path:mmu04014	Ras signaling pathway	NP_663470	Q921Q7
6508	22637	Zap70	path:mmu04014	Ras signaling pathway	NP_001276541	P43404
6509	226525	Rasal2	path:mmu04014	Ras signaling pathway	NP_808312	E9PW37
6510	232889	Pla2g4c	path:mmu04014	Ras signaling pathway	NP_001004762	Q64GA5
6511	233046	Rasgrp4	path:mmu04014	Ras signaling pathway	NP_001167626	Q8BTM9
6512	234779	Plcg2	path:mmu04014	Ras signaling pathway	NP_758489	Q8CIH5
6513	237625	Pla2g3	path:mmu04014	Ras signaling pathway	NP_766379	Q6AXH0
6514	23797	Akt3	path:mmu04014	Ras signaling pathway	NP_035915	Q8C6X4
6515	23871	Ets1	path:mmu04014	Ras signaling pathway	NP_001033731	E9PWI8
6516	23872	Ets2	path:mmu04014	Ras signaling pathway	NP_035939	P15037
6517	240057	Syngap1	path:mmu04014	Ras signaling pathway	NP_001268420	F6SEU4
6518	240168	Rasgrp3	path:mmu04014	Ras signaling pathway	NP_001159965	Q6NZH9
6519	241656	Pak7	path:mmu04014	Ras signaling pathway	NP_766446	Q8C015
6520	26395	Map2k1	path:mmu04014	Ras signaling pathway	NP_032953	P31938
6521	26396	Map2k2	path:mmu04014	Ras signaling pathway	NP_075627	Q3USU3
6522	26413	Mapk1	path:mmu04014	Ras signaling pathway	NP_001033752	P63085
6523	26414	Mapk10	path:mmu04014	Ras signaling pathway	NP_001075036	Q8C9D4
6524	26417	Mapk3	path:mmu04014	Ras signaling pathway	NP_036082	Q63844
6525	26419	Mapk8	path:mmu04014	Ras signaling pathway	NP_057909	Q544A0
6526	26420	Mapk9	path:mmu04014	Ras signaling pathway	NP_001157143	Q8C094
6527	26565	Pla2g10	path:mmu04014	Ras signaling pathway	NP_001277938	Q8K130
6528	26970	Pla2g2e	path:mmu04014	Ras signaling pathway	NP_036174	Q3UG05
6529	26971	Pla2g2f	path:mmu04014	Ras signaling pathway	NP_036175	Q9QZT4
6530	271457	Rab5a	path:mmu04014	Ras signaling pathway	NP_080163	Q9CQD1
6531	271844	Pla2g4f	path:mmu04014	Ras signaling pathway	NP_001019316	Q50L41
6532	271849	Shc4	path:mmu04014	Ras signaling pathway	NP_950187	Q6S5L9
6533	30955	Pik3cg	path:mmu04014	Ras signaling pathway	NP_001139672	Q3UVA4
6534	320207	Pik3r5	path:mmu04014	Ras signaling pathway	NP_796294	A1A4T4
6535	320484	Rasal3	path:mmu04014	Ras signaling pathway	NP_848900	Q8C2K5
6536	329502	Pla2g4e	path:mmu04014	Ras signaling pathway	NP_808513	Q50L42
6537	494124	Calm5	path:mmu04014	Ras signaling pathway	NP_001008706	Q6W3E0
6538	53357	Pla2g6	path:mmu04014	Ras signaling pathway	NP_001185952	P97819
6539	54153	Rasa4	path:mmu04014	Ras signaling pathway	NP_001034192	Q6PFQ7
6540	54354	Rassf5	path:mmu04014	Ras signaling pathway	NP_061220	Q5EBH1
6541	54601	Foxo4	path:mmu04014	Ras signaling pathway	NP_061259	B1AUT3
6542	54635	Pdgfc	path:mmu04014	Ras signaling pathway	NP_064355	Q8CI19
6543	56044	Rala	path:mmu04014	Ras signaling pathway	NP_062364	P63321
6544	56289	Rassf1	path:mmu04014	Ras signaling pathway	NP_001230677	A9YZW8
6545	56392	Shoc2	path:mmu04014	Ras signaling pathway	NP_001161977	O88520
6546	56480	Tbk1	path:mmu04014	Ras signaling pathway	NP_062760	A1L361
6547	56636	Fgf21	path:mmu04014	Ras signaling pathway	NP_064397	Q9JJN1
6548	58231	Stk4	path:mmu04014	Ras signaling pathway	NP_067395	Q9JI11
6549	64143	Ralb	path:mmu04014	Ras signaling pathway	NP_071722	Q8CCG5
6550	64337	Gng13	path:mmu04014	Ras signaling pathway	NP_071867	Q9JMF3
6551	64654	Fgf23	path:mmu04014	Ras signaling pathway	NP_073148	Q3U1V5
6552	66066	Gng11	path:mmu04014	Ras signaling pathway	NP_079607	P61953
6553	66482	Exoc2	path:mmu04014	Ras signaling pathway	NP_079864	Q9D4H1
6554	66922	Rras2	path:mmu04014	Ras signaling pathway	NP_080122	P62071
6555	67112	Fgf22	path:mmu04014	Ras signaling pathway	NP_075793	Q9ESS2
6556	67653	4930544G11Rik	path:mmu04014	Ras signaling pathway	NP_001155245	Q9CR99
6557	69836	Pla2g12b	path:mmu04014	Ras signaling pathway	NP_076019	Q8VC81
6558	70405	Calml3	path:mmu04014	Ras signaling pathway	NP_081692	Q9D6P8
6559	70584	Pak4	path:mmu04014	Ras signaling pathway	NP_081746	Q8BTW9
6560	71785	Pdgfd	path:mmu04014	Ras signaling pathway	NP_082200	Q925I7
6561	74055	Plce1	path:mmu04014	Ras signaling pathway	NP_062534	Q8K4S1
6562	74769	Pik3cb	path:mmu04014	Ras signaling pathway	NP_083370	Q8BTI9
6563	78390	Pla2g4d	path:mmu04014	Ras signaling pathway	NP_001019308	Q50L43
6564	80796	Calm4	path:mmu04014	Ras signaling pathway	NP_064420	Q9JM83
6565	80857	Fgf20	path:mmu04014	Ras signaling pathway	NP_085113	Q9ESL9
6566	80903	Fgf16	path:mmu04014	Ras signaling pathway	NP_085117	Q9ESL8
6567	85031	Pla1a	path:mmu04014	Ras signaling pathway	NP_598863	Q8VI78
6568	101540	Prkd2	path:mmu04015	Rap1 signaling pathway	NP_001239387	Q8BZ03
6569	104110	Adcy4	path:mmu04015	Rap1 signaling pathway	NP_536683	Q91WF3
6570	104111	Adcy3	path:mmu04015	Rap1 signaling pathway	NP_001153008	B8JK56
6571	106952	Arap3	path:mmu04015	Rap1 signaling pathway	NP_001192265	Q8R5G7
6572	107746	Rapgef1	path:mmu04015	Rap1 signaling pathway	NP_001034175	Q3UGX8
6573	109880	Braf	path:mmu04015	Rap1 signaling pathway	NP_647455	P28028
6574	109905	Rap1a	path:mmu04015	Rap1 signaling pathway	NP_663516	P62835
6575	110157	Raf1	path:mmu04015	Rap1 signaling pathway	NP_084056	Q99N57
6576	110351	Rap1gap	path:mmu04015	Rap1 signaling pathway	NP_001074624	A2ALS5
6577	11461	Actb	path:mmu04015	Rap1 signaling pathway	NP_031419	B2RRX1
6578	11465	Actg1	path:mmu04015	Rap1 signaling pathway	NP_033739	P63260
6579	11512	Adcy6	path:mmu04015	Rap1 signaling pathway	NP_031431	F8VQ52
6580	11513	Adcy7	path:mmu04015	Rap1 signaling pathway	NP_001032812	P51829
6581	11514	Adcy8	path:mmu04015	Rap1 signaling pathway	NP_001278832	Q3UUN2
6582	11515	Adcy9	path:mmu04015	Rap1 signaling pathway	NP_001278839	E9Q706
6583	11540	Adora2a	path:mmu04015	Rap1 signaling pathway	NP_033760	Q60613
6584	11541	Adora2b	path:mmu04015	Rap1 signaling pathway	NP_031439	Q60614
6585	11601	Angpt2	path:mmu04015	Rap1 signaling pathway	NP_031452	B9EHQ4
6586	11602	Angpt4	path:mmu04015	Rap1 signaling pathway	NP_033771	Q3V0P7
6587	11651	Akt1	path:mmu04015	Rap1 signaling pathway	NP_001159366	P31750
6588	11652	Akt2	path:mmu04015	Rap1 signaling pathway	NP_001103678	Q3TY95
6589	11848	Rhoa	path:mmu04015	Rap1 signaling pathway	NP_058082	Q4VAE6
6590	12313	Calm1	path:mmu04015	Rap1 signaling pathway	NP_033920	P62204
6591	12314	Calm1	path:mmu04015	Rap1 signaling pathway	NP_031615	P62204
6592	12315	Calm1	path:mmu04015	Rap1 signaling pathway	NP_031616	P62204
6593	12387	Ctnnb1	path:mmu04015	Rap1 signaling pathway	NP_001159374	Q02248
6594	12388	Ctnnd1	path:mmu04015	Rap1 signaling pathway	NP_001078917	P30999
6595	12540	Cdc42	path:mmu04015	Rap1 signaling pathway	NP_001230698	P60766
6596	12550	Cdh1	path:mmu04015	Rap1 signaling pathway	NP_033994	P09803
6597	12801	Cnr1	path:mmu04015	Rap1 signaling pathway	NP_031752	P47746
6598	12927	Bcar1	path:mmu04015	Rap1 signaling pathway	NP_001185768	Q3TJP4
6599	12928	Crk	path:mmu04015	Rap1 signaling pathway	NP_001264148	Q8JZR2
6600	12929	Crkl	path:mmu04015	Rap1 signaling pathway	NP_001264160	P47941
6601	12977	Csf1	path:mmu04015	Rap1 signaling pathway	NP_001107001	P07141
6602	12978	Csf1r	path:mmu04015	Rap1 signaling pathway	NP_001032948	P09581
6603	13489	Drd2	path:mmu04015	Rap1 signaling pathway	NP_034207	P61168
6604	13636	Efna1	path:mmu04015	Rap1 signaling pathway	NP_001155897	D3YTT5
6605	13637	Efna2	path:mmu04015	Rap1 signaling pathway	NP_031935	P52801
6606	13638	Efna3	path:mmu04015	Rap1 signaling pathway	NP_034238	O08545
6607	13639	Efna4	path:mmu04015	Rap1 signaling pathway	NP_031936	O08542
6608	13640	Efna5	path:mmu04015	Rap1 signaling pathway	NP_034239	O08543
6609	13645	Egf	path:mmu04015	Rap1 signaling pathway	NP_034243	P01132
6610	13649	Egfr	path:mmu04015	Rap1 signaling pathway	NP_031938	Q9WVF5
6611	13836	Epha2	path:mmu04015	Rap1 signaling pathway	NP_034269	Q03145
6612	14062	F2r	path:mmu04015	Rap1 signaling pathway	NP_034299	P30558
6613	14065	F2rl3	path:mmu04015	Rap1 signaling pathway	NP_032001	O88634
6614	14164	Fgf1	path:mmu04015	Rap1 signaling pathway	NP_034327	P61148
6615	14165	Fgf10	path:mmu04015	Rap1 signaling pathway	NP_032028	O35565
6616	14166	Fgf11	path:mmu04015	Rap1 signaling pathway	NP_001278033	P70378
6617	14167	Fgf12	path:mmu04015	Rap1 signaling pathway	NP_001263348	P61329
6618	14169	Fgf14	path:mmu04015	Rap1 signaling pathway	NP_034331	P70379
6619	14170	Fgf15	path:mmu04015	Rap1 signaling pathway	NP_032029	O35622
6620	14171	Fgf17	path:mmu04015	Rap1 signaling pathway	NP_032030	P63075
6621	14172	Fgf18	path:mmu04015	Rap1 signaling pathway	NP_032031	O89101
6622	14173	Fgf2	path:mmu04015	Rap1 signaling pathway	NP_032032	P15655
6623	14174	Fgf3	path:mmu04015	Rap1 signaling pathway	NP_032033	Q0VG15
6624	14175	Fgf4	path:mmu04015	Rap1 signaling pathway	NP_034332	P11403
6625	14176	Fgf5	path:mmu04015	Rap1 signaling pathway	NP_001264197	P15656
6626	14177	Fgf6	path:mmu04015	Rap1 signaling pathway	NP_034334	P21658
6627	14178	Fgf7	path:mmu04015	Rap1 signaling pathway	NP_032034	P36363
6628	14179	Fgf8	path:mmu04015	Rap1 signaling pathway	NP_001159833	Q80ZL6
6629	14180	Fgf9	path:mmu04015	Rap1 signaling pathway	NP_038546	P54130
6630	14182	Fgfr1	path:mmu04015	Rap1 signaling pathway	NP_001073377	P16092
6631	14183	Fgfr2	path:mmu04015	Rap1 signaling pathway	NP_034337	E9QK53
6632	14184	Fgfr3	path:mmu04015	Rap1 signaling pathway	NP_001156687	Q7TSI8
6633	14186	Fgfr4	path:mmu04015	Rap1 signaling pathway	NP_032037	Q03142
6634	14254	Flt1	path:mmu04015	Rap1 signaling pathway	NP_034358	P35969
6635	14257	Flt4	path:mmu04015	Rap1 signaling pathway	NP_032055	P35917
6636	14293	Fpr1	path:mmu04015	Rap1 signaling pathway	NP_038549	P33766
6637	14677	Gnai1	path:mmu04015	Rap1 signaling pathway	NP_034435	B2RSH2
6638	14678	Gnai2	path:mmu04015	Rap1 signaling pathway	NP_032164	P08752
6639	14679	Gnai3	path:mmu04015	Rap1 signaling pathway	NP_034436	Q9DC51
6640	14681	Gnao1	path:mmu04015	Rap1 signaling pathway	NP_001106855	P18872
6641	14682	Gnaq	path:mmu04015	Rap1 signaling pathway	NP_032165	P21279
6642	14683	Gnas	path:mmu04015	Rap1 signaling pathway	NP_001070975	Q6R0H7
6643	14745	Lpar1	path:mmu04015	Rap1 signaling pathway	NP_001277415	P61793
6644	14810	Grin1	path:mmu04015	Rap1 signaling pathway	NP_001171127	A2AI16
6645	14811	Grin2a	path:mmu04015	Rap1 signaling pathway	NP_032196	P35436
6646	14812	Grin2b	path:mmu04015	Rap1 signaling pathway	NP_032197	G3X9V4
6647	14924	Magi1	path:mmu04015	Rap1 signaling pathway	NP_001025021	Q6RHR9
6648	15234	Hgf	path:mmu04015	Rap1 signaling pathway	NP_001276387	Q08048
6649	15461	Hras	path:mmu04015	Rap1 signaling pathway	NP_001123915	Q61411
6650	15901	Id1	path:mmu04015	Rap1 signaling pathway	NP_034625	Q6GTZ3
6651	16000	Igf1	path:mmu04015	Rap1 signaling pathway	NP_001104744	E9PU89
6652	16001	Igf1r	path:mmu04015	Rap1 signaling pathway	NP_034643	E9QNX9
6653	16333	Ins1	path:mmu04015	Rap1 signaling pathway	NP_032412	P01325
6654	16334	Ins2	path:mmu04015	Rap1 signaling pathway	NP_001172012	P01326
6655	16337	Insr	path:mmu04015	Rap1 signaling pathway	NP_034698	P15208
6656	16399	Itga2b	path:mmu04015	Rap1 signaling pathway	NP_034705	Q9QUM0
6657	16408	Itgal	path:mmu04015	Rap1 signaling pathway	NP_001240801	E9Q5M7
6658	16409	Itgam	path:mmu04015	Rap1 signaling pathway	NP_001076429	E9Q604
6659	16412	Itgb1	path:mmu04015	Rap1 signaling pathway	NP_034708	P09055
6660	16414	Itgb2	path:mmu04015	Rap1 signaling pathway	NP_032430	P11835
6661	16415	Itgb2l	path:mmu04015	Rap1 signaling pathway	NP_032431	Q3UV74
6662	16416	Itgb3	path:mmu04015	Rap1 signaling pathway	NP_058060	O54890
6663	16542	Kdr	path:mmu04015	Rap1 signaling pathway	NP_034742	Q8VCD0
6664	16590	Kit	path:mmu04015	Rap1 signaling pathway	NP_001116205	P05532
6665	16653	Kras	path:mmu04015	Rap1 signaling pathway	NP_067259	P32883
6666	16797	Lat	path:mmu04015	Rap1 signaling pathway	NP_034819	O54957
6667	16822	Lcp2	path:mmu04015	Rap1 signaling pathway	NP_034826	Q60787
6668	170758	Rac3	path:mmu04015	Rap1 signaling pathway	NP_573486	P60764
6669	17295	Met	path:mmu04015	Rap1 signaling pathway	NP_032617	A4FUV6
6670	17311	Kitlg	path:mmu04015	Rap1 signaling pathway	NP_038626	P20826
6671	17356	Mllt4	path:mmu04015	Rap1 signaling pathway	NP_034936	Q9QZQ1
6672	17532	Mras	path:mmu04015	Rap1 signaling pathway	NP_032650	O08989
6673	18048	Klk1b4	path:mmu04015	Rap1 signaling pathway	NP_035045	P00757
6674	18049	Ngf	path:mmu04015	Rap1 signaling pathway	NP_001106168	P01139
6675	18053	Ngfr	path:mmu04015	Rap1 signaling pathway	NP_150086	Q8CFT3
6676	18176	Nras	path:mmu04015	Rap1 signaling pathway	NP_035067	Q3TMF4
6677	18441	P2ry1	path:mmu04015	Rap1 signaling pathway	NP_001268945	P49650
6678	18590	Pdgfa	path:mmu04015	Rap1 signaling pathway	NP_032834	P20033
6679	18591	Pdgfb	path:mmu04015	Rap1 signaling pathway	NP_035187	P31240
6680	18595	Pdgfra	path:mmu04015	Rap1 signaling pathway	NP_001076785	P26618
6681	18596	Pdgfrb	path:mmu04015	Rap1 signaling pathway	NP_001139740	E9QPE2
6682	18643	Pfn1	path:mmu04015	Rap1 signaling pathway	NP_035202	P62962
6683	18645	Pfn2	path:mmu04015	Rap1 signaling pathway	NP_062283	Q9JJV2
6684	18654	Pgf	path:mmu04015	Rap1 signaling pathway	NP_001258634	Q544A5
6685	18706	Pik3ca	path:mmu04015	Rap1 signaling pathway	NP_032865	P42337
6686	18707	Pik3cd	path:mmu04015	Rap1 signaling pathway	NP_001025008	Q3T9Y0
6687	18708	Pik3r1	path:mmu04015	Rap1 signaling pathway	NP_001020126	Q3TP23
6688	18709	Pik3r2	path:mmu04015	Rap1 signaling pathway	NP_032867	O08908
6689	18710	Pik3r3	path:mmu04015	Rap1 signaling pathway	NP_853616	Q3UXE9
6690	18750	Prkca	path:mmu04015	Rap1 signaling pathway	NP_035231	P20444
6691	18751	Prkcb	path:mmu04015	Rap1 signaling pathway	NP_032881	P68404
6692	18752	Prkcg	path:mmu04015	Rap1 signaling pathway	NP_001278363	Q2NKI4
6693	18759	Prkci	path:mmu04015	Rap1 signaling pathway	NP_032883	Q5DTK3
6694	18760	Prkd1	path:mmu04015	Rap1 signaling pathway	NP_032884	Q62101
6695	18762	Prkcz	path:mmu04015	Rap1 signaling pathway	NP_001034168	Q3V341
6696	18795	Plcb1	path:mmu04015	Rap1 signaling pathway	NP_001139302	Q3UPW0
6697	18796	Plcb2	path:mmu04015	Rap1 signaling pathway	NP_001277719	A3KGF7
6698	18797	Plcb3	path:mmu04015	Rap1 signaling pathway	NP_001277278	P51432
6699	18798	Plcb4	path:mmu04015	Rap1 signaling pathway	NP_038857	Q91UZ1
6700	18803	Plcg1	path:mmu04015	Rap1 signaling pathway	NP_067255	Q62077
6701	19094	Mapk11	path:mmu04015	Rap1 signaling pathway	NP_035291	Q9WUI1
6702	192786	Rapgef6	path:mmu04015	Rap1 signaling pathway	NP_001239423	B2RUJ6
6703	19353	Rac1	path:mmu04015	Rap1 signaling pathway	NP_033033	K7Q7T7
6704	19354	Rac2	path:mmu04015	Rap1 signaling pathway	NP_033034	Q05144
6705	19395	Rasgrp2	path:mmu04015	Rap1 signaling pathway	NP_035372	Q9QUG9
6706	19730	Ralgds	path:mmu04015	Rap1 signaling pathway	NP_001139306	Q3UQY9
6707	20130	Rras	path:mmu04015	Rap1 signaling pathway	NP_033127	P10833
6708	20469	Sipa1	path:mmu04015	Rap1 signaling pathway	NP_001157952	E9Q0Y4
6709	20779	Src	path:mmu04015	Rap1 signaling pathway	NP_001020566	P05480
6710	210044	Adcy2	path:mmu04015	Rap1 signaling pathway	NP_705762	Q3V1Q3
6711	215449	Rap1b	path:mmu04015	Rap1 signaling pathway	NP_077777	Q52L50
6712	21687	Tek	path:mmu04015	Rap1 signaling pathway	NP_001277478	Q02858
6713	217692	Sipa1l1	path:mmu04015	Rap1 signaling pathway	NP_001161455	Q8C0T5
6714	217944	Rapgef5	path:mmu04015	Rap1 signaling pathway	NP_787126	Q8C0Q9
6715	21825	Thbs1	path:mmu04015	Rap1 signaling pathway	NP_035710	Q80YQ1
6716	21844	Tiam1	path:mmu04015	Rap1 signaling pathway	NP_001139358	G3UWG2
6717	21894	Tln1	path:mmu04015	Rap1 signaling pathway	NP_035732	P26039
6718	22323	Vasp	path:mmu04015	Rap1 signaling pathway	NP_001268950	P70460
6719	22339	Vegfa	path:mmu04015	Rap1 signaling pathway	NP_001020421	Q00731
6720	11898	Ass1	path:mmu00220	Arginine biosynthesis	NP_031520	Q3UJ34
6721	22341	Vegfc	path:mmu04015	Rap1 signaling pathway	NP_033532	P97953
6722	223864	Rapgef3	path:mmu04015	Rap1 signaling pathway	NP_001171281	Q3UQC2
6723	224129	Adcy5	path:mmu04015	Rap1 signaling pathway	NP_001012783	P84309
6724	227377	Farp2	path:mmu04015	Rap1 signaling pathway	NP_663494	Q91VS8
6725	23797	Akt3	path:mmu04015	Rap1 signaling pathway	NP_035915	Q8C6X4
6726	238130	Dock4	path:mmu04015	Rap1 signaling pathway	NP_766391	P59764
6727	23880	Fyb	path:mmu04015	Rap1 signaling pathway	NP_001265198	O35601
6728	240168	Rasgrp3	path:mmu04015	Rap1 signaling pathway	NP_001159965	Q6NZH9
6729	244668	Sipa1l2	path:mmu04015	Rap1 signaling pathway	NP_001074806	Q80TE4
6730	26395	Map2k1	path:mmu04015	Rap1 signaling pathway	NP_032953	P31938
6731	26396	Map2k2	path:mmu04015	Rap1 signaling pathway	NP_075627	Q3USU3
6732	26397	Map2k3	path:mmu04015	Rap1 signaling pathway	NP_032954	O09110
6733	26399	Map2k6	path:mmu04015	Rap1 signaling pathway	NP_036073	P70236
6734	26413	Mapk1	path:mmu04015	Rap1 signaling pathway	NP_001033752	P63085
6735	26415	Mapk13	path:mmu04015	Rap1 signaling pathway	NP_036080	Q3UIB2
6736	26416	Mapk14	path:mmu04015	Rap1 signaling pathway	NP_001161980	P47811
6737	26417	Mapk3	path:mmu04015	Rap1 signaling pathway	NP_036082	Q63844
6738	29857	Mapk12	path:mmu04015	Rap1 signaling pathway	NP_038899	O08911
6739	30955	Pik3cg	path:mmu04015	Rap1 signaling pathway	NP_001139672	Q3UVA4
6740	320207	Pik3r5	path:mmu04015	Rap1 signaling pathway	NP_796294	A1A4T4
6741	381810	Lpar5	path:mmu04015	Rap1 signaling pathway	NP_001156740	G3X9K0
6742	382562	Pfn4	path:mmu04015	Rap1 signaling pathway	NP_082652	Q6JEK6
6743	432530	Adcy1	path:mmu04015	Rap1 signaling pathway	NP_033752	O88444
6744	494124	Calm5	path:mmu04015	Rap1 signaling pathway	NP_001008706	Q6W3E0
6745	50791	Magi2	path:mmu04015	Rap1 signaling pathway	NP_001164216	Q9WVQ1
6746	51791	Rgs14	path:mmu04015	Rap1 signaling pathway	NP_058038	P97492
6747	53978	Lpar2	path:mmu04015	Rap1 signaling pathway	NP_064412	Q6P290
6748	54354	Rassf5	path:mmu04015	Rap1 signaling pathway	NP_061220	Q5EBH1
6749	54519	Apbb1ip	path:mmu04015	Rap1 signaling pathway	NP_062329	B1AYC9
6750	14661	Glud1	path:mmu00220	Arginine biosynthesis	NP_032159	Q3TSQ7
6751	56044	Rala	path:mmu04015	Rap1 signaling pathway	NP_062364	P63321
6752	56508	Rapgef4	path:mmu04015	Rap1 signaling pathway	NP_001191094	A2ASW4
6753	56513	Pard6a	path:mmu04015	Rap1 signaling pathway	NP_001040900	Q3TY70
6754	56636	Fgf21	path:mmu04015	Rap1 signaling pathway	NP_064397	Q9JJN1
6755	58220	Pard6b	path:mmu04015	Rap1 signaling pathway	NP_067384	Q9JK83
6756	64143	Ralb	path:mmu04015	Rap1 signaling pathway	NP_071722	Q8CCG5
6757	64654	Fgf23	path:mmu04015	Rap1 signaling pathway	NP_073148	Q3U1V5
6758	65086	Lpar3	path:mmu04015	Rap1 signaling pathway	NP_075359	Q544B4
6759	67112	Fgf22	path:mmu04015	Rap1 signaling pathway	NP_075793	Q9ESS2
6760	67653	4930544G11Rik	path:mmu04015	Rap1 signaling pathway	NP_001155245	Q9CR99
6761	70405	Calml3	path:mmu04015	Rap1 signaling pathway	NP_081692	Q9D6P8
6762	70549	Tln2	path:mmu04015	Rap1 signaling pathway	NP_001074711	E9PUM4
6763	71785	Pdgfd	path:mmu04015	Rap1 signaling pathway	NP_082200	Q925I7
6764	74055	Plce1	path:mmu04015	Rap1 signaling pathway	NP_062534	Q8K4S1
6765	74206	Sipa1l3	path:mmu04015	Rap1 signaling pathway	NP_001074497	G3X9J0
6766	74769	Pik3cb	path:mmu04015	Rap1 signaling pathway	NP_083370	Q8BTI9
6767	75292	Prkd3	path:mmu04015	Rap1 signaling pathway	NP_001164475	Q5FWX6
6768	75477	Pfn3	path:mmu04015	Rap1 signaling pathway	NP_083579	Q9DAD6
6769	76089	Rapgef2	path:mmu04015	Rap1 signaling pathway	NP_001093094	E9QNQ4
6770	78134	Lpar4	path:mmu04015	Rap1 signaling pathway	NP_780480	Q8BLG2
6771	78473	Skap1	path:mmu04015	Rap1 signaling pathway	NP_001028358	Q3UUV5
6772	79264	Krit1	path:mmu04015	Rap1 signaling pathway	NP_001164023	Q6S5J6
6773	80796	Calm4	path:mmu04015	Rap1 signaling pathway	NP_064420	Q9JM83
6774	80857	Fgf20	path:mmu04015	Rap1 signaling pathway	NP_085113	Q9ESL9
6775	80903	Fgf16	path:mmu04015	Rap1 signaling pathway	NP_085117	Q9ESL8
6776	93737	Pard6g	path:mmu04015	Rap1 signaling pathway	NP_444347	Q8CBL3
6777	93742	Pard3	path:mmu04015	Rap1 signaling pathway	NP_001013598	Q99NH2
6778	99470	Magi3	path:mmu04015	Rap1 signaling pathway	NP_001152826	G5E8T6
